School ID,Name of School,"Elementary, Middle, or High School",CPS Performance Policy Status,Healthy Schools Certified?,Safety Icon ,Safety Score,Family Involvement Score,Environment Icon ,Environment Score,Instruction Icon ,Instruction Score,Leaders Icon ,Leaders Score ,Teachers Icon ,Teachers Score,Parent Engagement Icon ,Parent Engagement Score,Parent Environment Icon,Parent Environment Score,Average Student Attendance,Rate of Misconducts (per 100 students) ,Average Teacher Attendance,Individualized Education Program Compliance Rate ,Pk-2 Literacy %,Pk-2 Math %,Gr3-5 Grade Level Math %,Gr3-5 Grade Level Read % ,Gr3-5 Keep Pace Read %,Gr3-5 Keep Pace Math %,Gr6-8 Grade Level Math %,Gr6-8 Grade Level Read %,Gr6-8 Keep Pace Math%,Gr6-8 Keep Pace Read %,Gr-8 Explore Math %,Gr-8 Explore Read %,ISAT Exceeding Math %,ISAT Exceeding Reading % ,ISAT Value Add Math,ISAT Value Add Read,Students Taking  Algebra %,Students Passing  Algebra %,9th Grade EXPLORE (2009) ,9th Grade EXPLORE (2010) ,10th Grade PLAN (2009) ,10th Grade PLAN (2010) ,Net Change EXPLORE and PLAN,11th Grade Average ACT (2011) ,Net Change PLAN and ACT,College Eligibility %,Graduation Rate %,College Enrollment Rate %,College Enrollment (number of students) ,Latitude,Longitude
610075,Moses Montefiore Special Elementary School,ES,Not Applicable,No,Weak,28,NDA,Average,42,Very Weak,14,NDA,NDA,NDA,NDA,Weak,46,Strong,54,80.4,251.6,93.5,100,NDA,NDA,NDA,NDA,NDA,NDA,0,2.9,35.5,32.3,0,0,0,0,-0.6,-0.1,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,21,41.86471954,-87.66648084
610218,Joseph Warren Elementary School,ES,Not on Probation,No,Weak,33,55,Average,49,Average,40,NDA,NDA,NDA,NDA,Weak,46,Average,50,95,21.6,95.3,100,38.6,20,26.1,21.5,55.3,46.4,33.3,27,45.6,35,8.6,25.7,13.7,14.7,-1,-0.4,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,328,41.72677474,-87.5753162
609769,Ray Graham Training Center High School,HS,Not Applicable,No,Very Strong,90,82,Average,52,Weak,39,Strong,63,Average,52,Average,53,Strong,58,86.3,3.7,94.3,100,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,,,,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,18.8,10.3,NDA,137,41.84969736,-87.6252787
609973,Emiliano Zapata Elementary Academy,ES,Not on Probation,No,Strong,60,52,Average,43,Average,42,Strong,73,Strong,79,Weak,46,Average,49,96.6,2.8,96.8,100,NDA,NDA,51.6,40.3,68.9,76.2,44.5,45.5,60.5,64.3,15.5,35.7,21.6,13.7,-0.3,1.2,20.2,52.9,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,988,41.84139181,-87.73434997
609921,Telpochcalli Elementary School,ES,Probation,No,Average,42,48,Very Weak,19,Weak,22,Very Strong,82,Strong,69,Strong,55,Average,51,95.4,2.7,94.7,96.4,31.3,NDA,31.8,13.6,50.8,66.2,30.8,25.4,51.6,54.4,4.5,18.2,8.4,7.3,-0.1,0.9,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,285,41.84797834,-87.6966316
609786,Avalon Park Elementary School,ES,Not on Probation,No,Weak,32,24,Weak,38,Weak,32,Weak,32,Very Weak,16,Weak,46,Weak,45,92.1,52.1,96.4,97.7,47.8,15.4,11.9,22.3,41.7,40.9,14.8,20.6,42.7,44.1,2.2,24.4,7.9,5.1,1.1,1.2,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,398,41.74826636,-87.59161761
610107,James Otis Elementary School,ES,Probation,No,Very Strong,83,92,Strong,67,Average,58,Very Strong,92,Very Strong,94,Strong,54,Strong,54,95.5,3.2,96.5,100,50.9,47.1,35.9,46.6,53.4,63.1,51.4,55,61.3,57.7,25.8,19.4,21.8,11.1,0.7,-0.2,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,491,41.89179703,-87.66538928
610091,Ronald Brown Elementary Community Academy,ES,Not on Probation,No,Weak,31,26,Average,52,Weak,33,Average,48,Average,45,Average,52,Strong,55,93.8,35.6,96.3,98.1,62.7,32,28,33.7,57.1,47.4,37.9,33,62.4,66.7,4,32,13.4,12.5,0.6,1.4,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,283,41.66484509,-87.63892027
610273,Ignance Paderewski Elementary Learning Academy,ES,Probation,No,Weak,31,NDA,Strong,63,Very Strong,98,NDA,NDA,NDA,NDA,Weak,46,Average,47,92.1,20.9,95.2,100,42.3,40.9,19.1,19.1,50,64.3,27.5,17,44.2,58.7,0,0,2,2,0.2,-0.8,93.8,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,130,41.85094816,-87.71726618
610102,Richard J Oglesby Elementary School,ES,Probation,No,Average,44,40,Average,49,Average,49,Average,43,Weak,32,Weak,46,Weak,46,94.4,25.4,96.9,100,NDA,NDA,26.9,18.8,46.4,48.2,32.5,30.7,58.1,56.7,14.3,22.9,5.1,7.5,0.7,0.3,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,402,41.75469091,-87.64550666
610380,Daniel Hale Williams Prep School of Medicine,HS,Not on Probation,No,Average,50,NDA,Average,45,Average,54,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,91.3,5.4,96.7,100,NDA,NDA,NDA,NDA,NDA,NDA,54.5,63.8,55.8,58.5,21.4,33.3,23.7,8.5,-0.9,-1.8,64.1,25,15,15.1,15.8,15.4,0.4,17.5,1.7,32.7,NDA,NDA,324,41.80456384,-87.62448408
610152,Martha Ruggles Elementary School,ES,Probation,No,Average,43,NDA,Weak,37,Average,41,NDA,NDA,NDA,NDA,Average,48,Weak,46,93.9,30.9,96.7,98,NDA,49.3,23.6,21.9,55,57.6,26.8,24.4,51.3,56.5,8.8,26.5,8.7,5.5,0.2,1,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,417,41.75194729,-87.61802983
609949,William P Gray Elementary School,ES,Not on Probation,No,Average,57,NDA,Average,44,Weak,35,NDA,NDA,NDA,NDA,Average,47,Average,50,95.6,5.9,95.9,99.4,74.1,NDA,53.5,51.4,69.1,77.5,43,53.5,61,70.1,16.3,28.7,26.1,19.4,0.5,0.9,46.1,34.9,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,1345,41.94878107,-87.75715297
610364,William E B Dubois Elementary School,ES,Probation,No,Average,47,NDA,Weak,33,Average,42,NDA,NDA,NDA,NDA,Average,50,Weak,45,93.3,48.5,94.4,100,73.2,64.8,17.9,11.8,37.5,44.4,23.2,20.9,64.5,55.7,0,12.5,7.9,5,0.4,0.4,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,184,41.65376037,-87.61434156
609705,Christian Fenger Academy High School,HS,Probation,No,Weak,36,28,Average,41,Weak,32,Average,46,Average,42,NDA,NDA,NDA,NDA,74.4,49.8,95.4,100,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,,,,NDA,NDA,12,12.1,12.9,13.3,1.3,14,1.1,11.3,34.8,36.7,688,41.68993885,-87.63760833
610160,Songhai Elementary Learning Institute,ES,Probation,No,Very Weak,17,NDA,Average,47,Average,54,NDA,NDA,NDA,NDA,Weak,46,Weak,46,89.5,84.7,95.4,100,24.8,NDA,13.8,16.3,35.8,36.8,25.6,22.5,70,67.2,7.4,25.9,3.6,3.6,0.1,-1.4,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,352,41.68086831,-87.62505762
610383,Greater Lawndale High School For Social Justice,HS,Probation,No,Average,43,72,Average,46,Average,44,Very Strong,81,Strong,65,Average,53,Weak,46,87.5,16.4,95.1,95.6,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,,,,NDA,NDA,13.6,14,14.5,14.4,0.8,15.7,1.2,14.9,67,57.4,371,41.83601953,-87.73419465
609740,Wells Community Academy High School,HS,Probation,No,Average,51,49,Average,41,Weak,38,Strong,65,Average,49,NDA,NDA,NDA,NDA,74.1,16.9,96.2,96.7,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,,,,NDA,NDA,12.8,12.4,14.2,13.6,0.8,14.9,0.7,7.2,59.3,43.8,633,41.89900506,-87.66751989
610396,Tarkington School of Excellence Elementary School,ES,Not on Probation,No,Average,48,NDA,Weak,39,Average,40,NDA,NDA,NDA,NDA,Average,49,Strong,56,95.9,10.5,96.6,100,NDA,NDA,36.3,34.5,56,53.7,30.6,36.7,53.4,56.1,6.3,10.7,13.4,9.7,-0.9,-0.2,26.1,53.3,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,1070,41.76443483,-87.70642093
610040,Henry D Lloyd Elementary School,ES,Probation,No,NDA,,NDA,NDA,,NDA,,NDA,NDA,NDA,NDA,Average,48,Average,51,96.2,0,97.2,97,NDA,32.9,34.1,18.3,46.5,53.3,NDA,NDA,NDA,NDA,NDA,NDA,23.5,10.5,-0.8,-0.3,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,1334,41.91883022,-87.74847861
609704,David G Farragut Career Academy High School,HS,Probation,No,Average,43,NDA,Average,42,Weak,32,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,86.1,18.6,95.2,99.6,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,,,,NDA,NDA,12.6,12.9,14.4,13.9,1.3,16,1.6,13.4,43.2,31.3,1456,41.8485793,-87.70866954
610127,Mary Gage Peterson Elementary School,ES,Not on Probation,No,Strong,62,NDA,Average,49,Average,58,NDA,NDA,NDA,NDA,Average,51,Average,48,95.5,10.3,96.7,100,72.7,37.7,53.1,47.1,51.6,52.1,59.7,52.2,49.2,51.9,34,44.7,35.5,27.5,-0.3,0,33.3,83.3,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,860,41.98158041,-87.71261988
610095,Walter L Newberry Math & Science Academy Elementary School,ES,Not on Probation,No,Strong,71,74,Average,52,Strong,66,Average,41,Average,44,Strong,54,Average,47,95.1,2.1,96.3,100,NDA,NDA,70.2,61.5,57.5,66.9,68,65.5,61.1,59.3,40.3,43.5,46.2,35.9,1,1.3,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,558,41.91397435,-87.64601501
610000,Julia Ward Howe Elementary School of Excellence,ES,Probation,No,Strong,67,46,Very Strong,90,Strong,69,Average,59,Strong,67,Strong,57,Strong,64,96,7.7,97.1,100,NDA,NDA,36.9,35.6,63.1,75.2,38.5,39.1,67.5,56.4,7.4,14.8,20.6,9.3,0.8,-0.8,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,576,41.89362521,-87.75943557
400018,Austin Business and Entrepreneurship Academy High School,HS,Probation,No,Weak,38,NDA,Average,41,Weak,33,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,76,12.4,0,98.2,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,,,,NDA,NDA,12,12,14.3,12.9,0.9,14.4,0.1,12.2,65.6,51.3,316,41.88520477,-87.76321191
609865,Jordan Elementary Community School,ES,Not on Probation,No,Strong,61,31,Average,57,Average,49,Very Weak,17,Very Weak,15,Average,52,Average,51,95.6,16.4,95.1,100,60.1,42,36,21.1,41.4,54.1,26.3,19.1,43.2,34.7,4.8,15.9,16.9,7.1,0.3,-1.2,37.7,23.1,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,753,42.01709536,-87.67779928
609869,Anna R. Langford Community Academy,ES,Probation,No,Weak,31,31,Average,54,Weak,32,Average,49,Average,50,Average,53,Average,52,91.8,29,95.4,100,58.8,NDA,40,14,52.8,59.8,31.9,17,51.3,44.9,7.7,11.5,12.6,7.5,0.5,0.2,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,339,41.78465652,-87.6572053
610093,Jane A Neil Elementary School,ES,Probation,No,Average,42,41,Weak,27,Weak,28,Average,40,Weak,36,Average,52,Average,53,88.9,5,94.6,100,NDA,47.4,25,32.3,51.7,60.4,38.1,41.7,62.7,69.9,3.4,13.8,11.4,7.1,-0.7,1,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,306,41.7384386,-87.62089767
610258,Florence B Price Elementary School,ES,Probation,No,Weak,20,NDA,Weak,37,Average,46,NDA,NDA,NDA,NDA,Weak,46,Average,47,90,156.6,95.2,100,NDA,NDA,10,13.5,46.9,41.7,7.8,27.3,44.6,50.7,0,6.9,0,0.7,-1.6,-0.2,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,112,41.81534262,-87.6038735
610197,Mancel Talcott Elementary School,ES,Not on Probation,No,Strong,63,58,Average,59,Strong,71,Average,53,Average,55,Average,51,Average,49,95.8,3.2,96.9,100,68.2,NDA,43.2,27,49.6,55,70.3,53.5,68.6,62.7,17,34,25.6,20.8,0.2,0.8,37.3,57.9,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,580,41.89243235,-87.67370499
609806,Myra Bradwell Communications Arts & Sciences Elementary School,ES,Probation,No,Weak,31,35,Average,41,Average,50,Average,52,Average,54,Average,49,Strong,54,92.1,75.9,96.4,100,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,1.4,10.8,6.3,4.3,1.2,-1.2,NDA,NDA,11.5,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,775,41.7543734,-87.55717881
610196,George B Swift Elementary Specialty School,ES,Not on Probation,No,Strong,61,53,Strong,62,Strong,60,Strong,61,Average,59,Average,49,Strong,54,96.3,6,95.8,98.8,69.2,50.4,49.4,33.9,55.5,63.3,52.9,36.3,58.2,51.2,23.9,23.9,25.4,16.2,-0.8,1.1,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,709,41.98915734,-87.65833342
610317,Brighton Park Elementary School,ES,Not on Probation,No,Average,55,NDA,Average,49,Average,43,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,96.3,2.6,95.9,100,64.5,50,37.7,32.2,51.2,58.8,46.1,39.7,64.7,53.9,6,20.9,18.6,11.4,0.8,0.2,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,691,41.82391375,-87.69204069
610188,Dunne Technology Academy,ES,Not on Probation,No,Average,46,53,Strong,65,Strong,71,Average,51,Average,59,Average,49,Average,47,94.6,22.8,96.4,100,53.6,38.8,36.3,31.4,55.8,71.1,39.4,37.7,57,49.5,9.6,25,24.7,17.2,2.8,1.8,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,310,41.69651565,-87.63993763
609792,Newton Bateman Elementary School,ES,Not on Probation,No,Average,55,36,Average,50,Average,47,Weak,25,Weak,34,Average,52,Average,52,96.2,0.2,96.7,99.1,68,33.4,35.8,36.6,54.2,49.6,52.6,47.1,65.1,57.6,12.5,34.5,21.7,16.1,-0.8,-0.1,27.4,67.7,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,1015,41.95823045,-87.70218806
610144,Frank W Reilly Elementary School,ES,Probation,No,Average,48,NDA,Weak,33,Weak,34,NDA,NDA,NDA,NDA,Average,48,Average,51,97,8.7,96.7,100,77.8,40.1,39.5,27,63.2,62.7,48.7,33.2,62.7,59.2,11.6,30.3,15.5,9.8,0.2,0.5,22.5,69,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,1195,41.94112155,-87.71953058
610235,Ella Flagg Young Elementary School,ES,Not on Probation,No,Weak,31,NDA,Average,44,Average,50,NDA,NDA,NDA,NDA,Weak,44,Average,47,94.3,3,95.4,100,55.4,29.6,21.3,24.9,44.4,44.3,32.9,28.2,61.5,54.9,11.5,16.1,9.1,8,0.1,0.8,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,1111,41.90678358,-87.76717934
610329,Orozco Fine Arts & Sciences Elementary School,ES,Not on Probation,No,Average,55,NDA,Weak,34,Average,44,NDA,NDA,NDA,NDA,Average,50,Average,53,97.6,1.4,96.4,100,92.9,78.6,82.8,67,73.9,77,50.1,45,51,52,18.8,33.8,30.2,17.4,-0.6,-0.1,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,636,41.85778248,-87.67519253
610320,Ana Roque de Duprey Elementary School,ES,Probation,Yes,Average,57,NDA,Very Weak,12,Very Weak,14,NDA,NDA,NDA,NDA,Average,53,Strong,57,95.4,77.5,95.6,100,32.1,23.3,56.8,32.4,75.8,75.8,34.9,34.1,53.8,52.5,7.1,28.6,11.1,6.2,0.7,0.1,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,114,41.90672216,-87.69300325
610524,Alcott High School for the Humanities,HS,Not on Probation,No,Strong,70,NDA,Strong,67,Average,51,NDA,NDA,NDA,NDA,Strong,57,Weak,43,92.7,7.1,96.9,100,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,,,,NDA,NDA,14.7,13.7,NDA,16,1.3,NDA,NDA,NDA,NDA,NDA,232,41.93576106,-87.68052441
609875,Charles R Darwin Elementary School,ES,Not on Probation,No,Average,58,40,Average,44,Weak,34,Weak,31,Average,46,Average,49,Strong,54,95.6,33.8,96.2,100,50.3,35.6,37.7,33.5,59.6,68.5,29.6,36.1,60.6,51.2,16.7,19.2,16,6.9,-0.2,-0.8,21,50,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,622,41.92334998,-87.70543099
609710,John M Harlan Community Academy High School,HS,Probation,No,NDA,,NDA,NDA,,NDA,,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,81.2,21.6,94.4,95.7,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,16,40,17.8,15.6,-2.9,-0.8,100,40,13.2,12.9,14.1,13.7,0.5,14.7,0.6,5.9,47.9,55.7,1245,41.71840075,-87.62066069
609901,Edgebrook Elementary School,ES,Not on Probation,No,Very Strong,99,99,Average,51,Average,53,Strong,66,Strong,70,Strong,56,Weak,39,96.9,3.4,96.6,100,96.3,47.6,88.1,74.1,55.2,75.2,80,79.1,54.5,60,50,71.4,60.2,56.8,0,0.5,83.3,64,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,468,41.99946016,-87.7618211
609827,Burnside Elementary Scholastic Academy,ES,Probation,No,Average,51,NDA,Average,58,Strong,70,NDA,NDA,NDA,NDA,Average,48,Average,47,94.9,8.9,94.9,100,81.7,55.8,31.1,38.5,49.3,39.9,40.6,33,52.4,49.4,18.6,35.6,15.5,14.3,0,-0.4,20.9,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,766,41.72850759,-87.60747108
609832,Michael M Byrne Elementary School,ES,Probation,No,Strong,63,61,Weak,35,Weak,38,Average,59,Average,57,Average,49,Weak,45,94.6,51.8,95.8,94,74.3,69.6,50.2,42.9,43.7,67.6,44.9,48.1,45.8,36.5,21.5,34.2,23.1,24.8,-1.2,-1.1,19.3,56.3,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,705,41.79503029,-87.79150778
610532,Irene C. Hernandez Middle School for the Advancement of Science,MS,Not on Probation,No,Weak,34,34,Weak,27,Weak,27,Weak,28,Weak,27,NDA,NDA,NDA,NDA,95.5,14.8,96.2,100,NDA,NDA,NDA,NDA,NDA,NDA,33.7,28.9,34.2,46.6,12.5,18,11.6,9.2,-1.8,-0.8,18.2,40.4,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,970,41.79350627,-87.71139803
609983,James Hedges Elementary School,ES,Not on Probation,No,Weak,22,NDA,Weak,22,Weak,24,NDA,NDA,NDA,NDA,Weak,41,Weak,45,95.4,48.8,96.5,100,66.3,41.1,34,19.6,46.3,50.4,25.1,25.2,57,55.1,13.2,17.1,12.6,6.8,-0.1,0.5,16.5,61.5,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,845,41.80713406,-87.67329121
610145,Peter A Reinberg Elementary School,ES,Not on Probation,No,Strong,60,51,Weak,35,Weak,30,Strong,60,Average,54,Average,47,Weak,45,95.8,8.2,95.7,99.5,70.9,46.3,50.6,39.6,51.3,66,45,39.1,56.3,49.6,19.8,25.7,24,14.7,-0.3,0.5,25,80.8,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,832,41.94300407,-87.76894541
609895,Turner-Drew Elementary Language Academy,ES,Not on Probation,No,Average,56,56,Average,48,Average,51,Strong,75,Strong,66,NDA,NDA,NDA,NDA,95.8,24,95.2,100,80.2,54.2,46.3,46,54.5,60.5,68.8,55.3,57.9,52.2,18.4,44.9,24.2,23.2,0.1,0.9,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,373,41.72560849,-87.6302048
609726,Gwendolyn Brooks College Preparatory Academy High School,HS,Not on Probation,No,Strong,64,NDA,Average,44,Average,49,NDA,NDA,NDA,NDA,Average,47,Average,49,87.1,0.1,95.2,100,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,,,,NDA,NDA,18,18.2,18.7,18.7,0.7,21.5,2.8,51.1,88.1,87.9,783,41.69278956,-87.61638144
610283,Simon Guggenheim Elementary School,ES,Probation,No,Weak,30,NDA,Weak,38,Weak,22,NDA,NDA,NDA,NDA,Average,48,Average,47,90.9,29.5,93.1,100,NDA,NDA,3.5,9.8,33.3,31.6,16.2,15.3,38.6,40.9,4.5,13.6,4.2,6.6,-1.7,0.9,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,291,41.76391032,-87.64908807
609893,John C Dore Elementary School,ES,Not on Probation,No,Strong,74,67,Strong,69,Strong,79,Average,57,Average,51,Strong,58,Weak,46,95.6,10.8,96.7,96.2,81.8,52.9,58.4,62.7,70.5,68.1,76.9,74,85,69.4,58,60,43.8,25.3,2.6,0.5,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,590,41.78092716,-87.78764009
610018,Miriam G Canter Middle School,MS,Probation,No,Average,57,55,Weak,31,Weak,37,Strong,61,Strong,62,NDA,NDA,NDA,NDA,91.4,3.4,95.7,100,NDA,NDA,NDA,NDA,NDA,NDA,33.3,39.6,53.9,46.5,17.6,31.5,21.6,7.8,-0.2,-1.2,24.1,76.9,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,222,41.80434474,-87.59039494
610108,Luke O'Toole Elementary School,ES,Probation,No,Very Weak,5,NDA,Weak,33,Average,40,NDA,NDA,NDA,NDA,Weak,45,Average,47,89.2,26.7,94.6,100,63.5,NDA,21.2,17.1,39.4,49.6,26,21.1,55.1,50.3,2.9,13.4,7.8,4.6,-0.3,-0.2,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,511,41.77418952,-87.67513395
610167,William H Seward Communication Arts Academy Elementary School,ES,Not on Probation,No,Average,40,43,Weak,38,Average,41,Strong,66,Strong,63,Average,49,Average,50,95.7,14.4,95.7,100,58.6,NDA,25.2,28.2,49.1,58.8,45.3,33.9,57.8,51.3,12.5,25,12.2,7.9,-1.1,-0.5,43.3,46.4,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,896,41.81029632,-87.66880778
610101,William B Ogden Elementary School,ES,Not on Probation,No,NDA,,NDA,NDA,,NDA,,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,95.1,4.5,97,100,40,NDA,67.3,61.3,57.8,66.8,NDA,NDA,NDA,NDA,NDA,NDA,40.8,39.9,0.3,0.5,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,722,41.90003152,-87.62928901
610340,Chicago Academy High School,HS,Not on Probation,No,Average,58,35,Average,57,Average,53,Average,56,Average,57,NDA,NDA,NDA,NDA,93.1,6.3,96.1,97.1,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,,,,NDA,NDA,14.6,14.4,16.3,16.1,1.5,18.4,2.1,23.9,70.1,64.2,502,41.94215439,-87.77650575
609985,Helen M Hefferan Elementary School,ES,Not on Probation,No,Weak,29,39,Weak,26,Strong,63,Average,58,Average,52,Average,51,Strong,56,93.8,13.4,95.9,100,72.4,64.9,36.5,34.1,45.7,37.3,61.4,46.7,61.6,51.1,28,44,25.6,19.2,0.5,0.1,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,259,41.87863685,-87.73583687
610126,John J Pershing Elementary Humanities Magnet,ES,Not on Probation,No,NDA,,90,NDA,,NDA,,Strong,70,Strong,78,NDA,NDA,NDA,NDA,95.5,19.2,96.7,100,NDA,92.3,56.3,56.3,77.1,80.9,NDA,NDA,NDA,NDA,NDA,NDA,54.9,39.2,,,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,258,41.83803465,-87.61334083
609874,Everett McKinley Dirksen Elementary School,ES,Not on Probation,No,Average,44,NDA,Very Weak,12,Very Weak,1,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,95.9,2.7,96.2,93.8,69.9,45.8,65.1,56.9,55.5,55.2,51.9,45.1,45.6,40.7,22.5,35.2,32.8,25.5,-0.5,-0.1,6.2,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,786,41.97368728,-87.84105162
609937,John W Garvy Elementary School,ES,Not on Probation,No,Strong,60,70,Average,50,Average,51,Average,51,Average,55,Strong,56,Average,49,95.3,10.2,96.5,97.3,83.4,43.6,63.9,57.8,58.1,63.9,60.6,59.4,51.4,55.3,38.4,49.3,34.4,33.5,-0.1,0.2,44.6,45.5,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,720,41.97635262,-87.79619832
609903,Richard Edwards Elementary School,ES,Not on Probation,No,Average,48,48,Weak,38,Average,41,Average,49,Average,49,Average,49,Average,47,95.3,10.3,96.8,96.1,73.3,42.8,46.5,26.3,52.2,62.5,32.7,27.6,44.1,50.8,11,28.4,17.6,11.4,-0.7,-0.1,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,1503,41.80552325,-87.72581893
610019,Joshua D Kershaw Elementary School,ES,Not on Probation,No,Strong,62,63,Strong,69,Average,56,Average,50,Average,59,Strong,58,Strong,63,94.8,8.2,96,100,NDA,NDA,55.2,46.3,71.6,71.6,67.2,58.1,83.3,78.7,5.6,38.9,22.3,16.2,1.9,1.1,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,262,41.77647883,-87.64092929
